timestamp,source_ip,destination_ip,sql_query,user_agent,http_status_code_response
3/13/2025 8:09,245.24.157.188,109.215.63.181,SELECT * FROM products WHERE category='electronics',"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
3/5/2025 23:07,32.236.176.12,222.13.116.228,"UNION SELECT username, password FROM users--","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",403
2/21/2025 20:53,94.23.42.99,195.228.199.208,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
2/19/2025 16:59,48.125.23.242,107.60.136.39,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
3/1/2025 13:23,37.122.229.115,116.71.106.56,' OR '1'='1' --,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",403
3/10/2025 19:30,200.109.227.156,209.44.225.133,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
2/22/2025 15:10,251.150.83.84,126.167.145.10,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/14/2025 17:13,90.113.220.221,44.101.37.55,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
2/25/2025 13:16,114.201.255.180,3.242.92.57,SELECT * FROM products WHERE category='electronics',"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
2/12/2025 22:16,35.148.41.73,40.194.153.189,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/26/2025 12:37,197.200.246.155,96.145.31.40,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
2/19/2025 6:33,73.30.158.123,43.21.146.24,DROP TABLE users; --,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",403
2/15/2025 4:17,172.109.205.40,42.55.64.22,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/18/2025 12:43,209.43.58.81,230.58.91.70,SELECT * FROM products WHERE category='electronics',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
2/26/2025 14:42,249.88.45.167,177.212.135.227,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
2/22/2025 10:31,4.182.73.20,167.181.105.190,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
2/14/2025 2:14,220.2.111.166,77.123.64.160,' OR '1'='1' --,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",403
2/13/2025 21:57,158.223.40.218,12.235.90.182,DROP TABLE users; --,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",403
2/27/2025 15:23,160.181.51.155,209.88.165.33,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
3/1/2025 1:21,189.218.34.193,96.236.58.221,"UNION SELECT username, password FROM users--","Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",403
2/11/2025 12:46,205.13.87.157,63.184.72.103,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
2/21/2025 12:43,25.199.183.123,201.236.77.109,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/12/2025 9:05,54.32.246.146,247.171.218.209,SELECT * FROM users WHERE username='admin' AND password='' OR '1'='1',"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",403
3/1/2025 23:16,131.125.201.191,68.29.181.25,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
3/6/2025 12:56,126.197.176.188,163.161.72.125,"UNION SELECT username, password FROM users--","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",403
2/12/2025 4:32,58.156.59.238,221.254.14.173,' OR 1=1 --,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",403
2/18/2025 13:28,196.5.46.127,180.158.49.4,SELECT * FROM products WHERE category='electronics',"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
2/16/2025 3:41,106.209.161.73,162.189.189.116,SELECT * FROM products WHERE category='electronics',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
3/1/2025 10:27,243.158.114.34,189.61.159.184,SELECT * FROM users WHERE username='admin' AND password='' OR '1'='1',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",403
2/24/2025 3:12,170.175.24.144,214.160.115.196,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
3/5/2025 13:17,16.127.215.18,101.118.1.29,DROP TABLE users; --,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",403
2/25/2025 5:27,205.37.159.162,198.212.227.136,SELECT * FROM products WHERE category='electronics',"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/20/2025 3:57,31.32.6.154,209.25.209.209,DROP TABLE users; --,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",403
3/3/2025 22:00,1.110.123.113,14.13.29.4,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
3/12/2025 13:49,170.142.102.57,161.156.114.210,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
2/26/2025 21:14,192.133.211.74,210.96.46.176,SELECT * FROM products WHERE category='electronics',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
3/7/2025 1:33,161.129.171.93,68.176.169.30,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
2/15/2025 9:02,35.161.19.160,27.167.169.9,"UNION SELECT username, password FROM users--","Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",403
3/10/2025 20:22,156.193.92.139,242.18.60.247,SELECT * FROM products WHERE category='electronics',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
2/27/2025 8:12,210.65.76.195,103.249.206.217,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
2/13/2025 9:12,98.229.158.173,174.216.51.51,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
2/18/2025 22:49,14.55.45.28,237.251.68.139,DROP TABLE users; --,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",403
3/2/2025 21:28,114.39.74.230,38.92.94.67,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/26/2025 17:56,76.180.153.115,53.53.81.197,SELECT * FROM products WHERE category='electronics',"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
3/11/2025 12:34,6.109.87.215,209.225.156.114,' OR 1=1 --,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",403
3/1/2025 6:23,194.55.197.241,106.136.154.246,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
3/5/2025 15:54,233.214.49.66,144.89.22.172,SELECT * FROM users WHERE username='admin' AND password='' OR '1'='1',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",403
2/15/2025 0:33,236.186.133.238,63.38.235.77,SELECT * FROM products WHERE category='electronics',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
2/26/2025 14:05,187.105.124.93,5.36.75.169,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/25/2025 15:35,217.142.185.104,101.169.100.172,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
3/5/2025 14:42,151.170.215.255,6.188.240.93,"UNION SELECT username, password FROM users--","Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",403
3/6/2025 7:23,42.113.57.198,66.172.172.111,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
2/23/2025 4:48,236.116.237.66,40.42.105.32,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/21/2025 19:50,236.177.199.73,29.192.98.254,SELECT * FROM products WHERE category='electronics',"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
3/9/2025 18:24,25.235.209.51,218.58.252.116,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/18/2025 23:54,166.19.60.174,9.219.205.105,' OR '1'='1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",403
2/13/2025 22:03,231.105.179.44,158.148.31.139,"UNION SELECT username, password FROM users--","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",403
3/1/2025 0:38,140.107.191.176,231.206.176.109,SELECT * FROM products WHERE category='electronics',"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
3/4/2025 14:50,126.10.68.154,185.134.30.105,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
3/8/2025 1:15,118.18.170.181,165.30.191.91,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
3/11/2025 16:50,16.60.114.1,83.196.124.69,SELECT * FROM products WHERE category='electronics',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
2/19/2025 8:26,6.39.21.68,244.170.91.167,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
2/23/2025 9:59,180.186.94.95,176.132.228.62,' OR 1=1 --,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",403
2/23/2025 19:02,161.192.134.21,20.9.104.124,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
2/22/2025 9:06,117.2.182.52,2.82.132.231,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
2/23/2025 3:53,228.121.221.216,170.9.54.122,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
3/2/2025 8:26,46.218.245.83,176.83.110.52,SELECT * FROM products WHERE category='electronics',"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/11/2025 15:35,9.173.27.164,44.249.220.71,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/21/2025 4:30,80.50.11.35,85.240.229.89,SELECT * FROM products WHERE category='electronics',"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
2/27/2025 12:42,194.42.23.78,50.60.218.210,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
2/28/2025 6:18,232.232.34.31,245.135.155.227,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/26/2025 10:33,188.10.43.156,187.150.197.44,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/11/2025 21:11,86.52.107.237,145.83.123.154,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
3/12/2025 1:02,172.231.119.85,74.231.40.144,' OR '1'='1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",403
2/19/2025 0:46,35.112.239.107,46.36.21.47,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/14/2025 13:00,212.92.114.231,67.255.67.3,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
2/22/2025 3:41,172.240.77.169,215.62.226.57,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
3/6/2025 2:54,252.149.201.155,179.66.16.149,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
3/2/2025 22:39,35.244.105.246,9.52.89.2,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
3/3/2025 5:17,130.4.118.150,98.50.158.109,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
2/28/2025 5:11,94.103.2.45,87.75.124.220,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
2/23/2025 6:30,165.126.114.109,143.203.192.122,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
2/17/2025 12:51,75.60.221.88,126.4.163.134,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
3/6/2025 1:59,72.230.183.200,167.141.63.170,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
3/3/2025 15:44,8.101.70.70,220.170.176.153,' OR 1=1 --,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",403
2/25/2025 21:51,18.65.100.136,131.239.192.4,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
3/11/2025 21:46,211.15.36.27,219.178.77.182,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
2/24/2025 13:30,114.191.248.111,112.71.33.208,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
2/27/2025 14:02,247.235.100.120,137.37.248.201,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/23/2025 1:21,20.86.39.242,100.141.164.37,SELECT * FROM users WHERE username='admin' AND password='' OR '1'='1',"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",403
3/7/2025 20:29,38.17.116.194,8.228.101.32,' OR '1'='1,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",403
2/28/2025 14:25,169.148.9.184,164.12.175.125,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/24/2025 0:50,170.247.70.92,7.164.78.177,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",200
2/14/2025 7:32,125.155.104.209,101.179.168.121,SELECT * FROM products WHERE category='electronics',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
2/28/2025 12:28,110.219.138.3,111.101.17.107,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
3/6/2025 12:12,102.5.6.215,176.166.157.181,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/23/2025 6:41,19.150.10.71,148.80.40.187,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
2/19/2025 13:07,243.186.3.98,235.233.91.224,DELETE FROM logs WHERE timestamp < '2024-01-01',"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
3/11/2025 6:25,216.4.139.13,141.144.36.16,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
3/2/2025 22:36,235.37.106.57,18.54.225.218,SELECT * FROM users WHERE username='admin' AND password='' OR '1'='1',"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",403
3/1/2025 1:48,79.178.42.23,107.137.134.229,SELECT * FROM users WHERE username='admin' AND password='' OR '1'='1',"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",403
3/8/2025 18:57,3.119.226.181,218.63.213.186,"UNION SELECT username, password FROM users--","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",403
2/15/2025 19:41,52.190.70.166,99.124.141.184,' OR '1'='1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36",403
2/13/2025 16:29,236.183.156.180,230.59.120.230,"INSERT INTO users (username, password) VALUES ('john', 'pass123')","Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
2/12/2025 6:22,247.39.193.76,113.125.26.62,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
3/8/2025 16:18,22.104.77.121,198.237.217.84,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
2/20/2025 10:57,66.239.80.156,99.36.141.199,UPDATE accounts SET balance=100 WHERE user_id=1,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",200
3/4/2025 4:10,133.99.164.174,40.21.119.122,SELECT * FROM products WHERE category='electronics',"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",200
